"player_api_id","leagues_played","total_appearances","player_name","overall_rating","gk_attributes"
358156,1,35,"Joel Untersee",60,19
358221,1,1,"Pedro Lemos",59,44
358289,2,52,"Carles Gil",75,58
358339,1,24,"David Simon",74,53
358713,1,20,"Vitor Bruno",70,45
358759,2,14,"Marko Bakic",66,51
358937,1,8,"Dimitrios Pelkas",71,63
359188,1,90,"Fabinho",78,47
359189,1,1,"Cristian Benavente",63,49
359190,1,17,"Jose Rodriguez",75,53
359191,1,20,"Omar Mascarell",71,43
359193,1,40,"Lucas Vazquez",78,50
359194,1,32,"Quini",56,127
359197,1,25,"Denis Cheryshev",79,52
359202,1,5,"Levent Aycicek",67,58
359378,1,31,"Thibault Peyre",66,55
359461,1,17,"Mimoun Mahi",70,52
360108,1,1,"Ben Greenhalgh",49,55
360156,1,4,"Florent Zitte",61,49
360166,1,15,"Opa Nguette",70,40
360509,1,37,"Cleyton",69,43
360510,1,28,"Salim Cisse",69,56
360559,1,94,"Hakim Ziyech",78,51
360560,2,47,"Oussama Tannane",72,43
360918,1,108,"Johny",76,45
361013,1,1,"Mamadou Ba",63,321
361055,1,31,"Avto",66,54
361307,1,11,"Luis Gustavo",67,52
361311,1,28,"Minhoca",72,52
361314,1,1,"Rafael Veloso",61,305
361315,2,82,"Eric Dier",76,53
361316,1,2,"Fabris Fokobo",68,56
361320,1,43,"Nii Plange",70,47
361321,1,41,"Iuri Medeiros",75,43
361322,2,25,"Bruma",79,47
361326,1,13,"Tobias Figueiredo",76,51
361334,1,2,"Konrad Jalocha",54,273
361337,1,27,"Luis Aurelio",69,57
361340,1,3,"Cristian Amado",69,58
361341,1,32,"Dyego Sousa",69,50
361371,1,4,"Bruninho",64,47
361377,1,12,"Paulinho",62,54
361379,1,84,"Frederico Venancio",72,57
361380,1,27,"Luan",67,35
361403,1,61,"Karol Linetty",73,52
361661,1,11,"Wojciech Zyska",54,49
361700,1,15,"Goncalo Silva",65,55
361710,2,83,"Aderlan Santos",80,56
361711,1,44,"Afonso",74,52
361712,1,29,"Adam Dzwigala",60,56
361714,1,79,"Maciej Gajos",71,40
361717,1,30,"Rui Silva",67,335
361718,1,16,"Nuno Campos",64,61
361721,1,9,"Victor Nikiema",60,59
361723,1,99,"Helder Lopes",72,56
361735,1,1,"Diogo Coelho",57,48
361736,1,35,"Ricardo Valente",75,59
361742,1,5,"Edgar Abreu",62,55
361747,1,27,"Lucas Joao",69,57
361749,1,19,"Tomas Dabo",67,55
361751,1,36,"Fabio Cardoso",71,56
361752,1,1,"Piqueti",64,60
361757,2,31,"Joao Cancelo",75,58
361760,1,21,"Antonio Xavier",69,63
361763,1,52,"Bruno Gaspar",74,44
361764,1,3,"Jaime Poulson",67,44
361768,1,53,"Cafu",72,56
361770,2,65,"Andre Gomes",80,49
361778,1,56,"Diego Lopes",75,60
361790,1,15,"Helder Costa",69,50
361792,3,37,"Ivan Cavaleiro",76,62
361793,1,2,"Slimane Sissoko",65,63
361946,1,4,"Dario Del Fabro",69,47
362110,1,1,"Souleymane Doukara",70,49
362113,1,58,"Marco Benassi",75,49
362114,1,2,"Simone Pasa",59,58
362115,1,33,"Ibrahima Mbaye",71,47
362119,1,1,"Luca Garritano",67,58
362120,1,26,"Danilo Cataldi",73,49
362121,1,14,"Edoardo Goldaniga",70,58
362187,1,12,"Floriano Vanzo",62,47
362194,2,19,"Nicolas Lopez",75,44
362195,1,70,"Alessio Romagnoli",76,52
362198,1,24,"Eder Citadin Martins",79,50
362205,1,17,"Willyan",68,57
362212,1,46,"Piotr Zielinski",74,50
362254,1,51,"Sebastian Rudol",64,58
362261,1,70,"Babanco",71,47
362661,1,21,"Joao Costa,21",71,40
362665,1,70,"Paulinho",70,48
362694,1,77,"Luke Shaw",78,49
362711,1,42,"Gerso Fernandes",75,48
362855,1,31,"Ramon Azeez",71,50
363325,1,4,"Jim Fenlon",58,43
363333,1,28,"Dele Alli",77,41
363334,1,50,"Krystian Nowak",62,49
363340,1,27,"Dwight Gayle",71,49
363343,1,17,"Alex Bruno",65,50
363351,1,20,"Lee Erwin",63,68
363359,1,39,"Corentin Jean",70,58
363363,1,7,"Fabrice Olinga",67,53
363364,1,46,"Ederson Moraes",73,374
363365,1,2,"Andre Costa",59,51
363369,1,62,"Kenny Otigba",69,53
363906,1,39,"Pecks",67,63
363910,1,39,"Brito",68,51
364104,1,6,"Stefano Sabelli",67,47
364108,1,1,"Francesco Fedato",68,61
364164,1,5,"Andrea Tabanelli",67,20
364217,1,5,"Rafael Batatinha",69,53
364244,1,32,"Jose Mari",72,54
364290,1,44,"Julian Michel",69,62
364496,1,6,"Aleksandar Cavric",68,57
364520,1,84,"Domenico Berardi",81,27
364532,1,4,"Riccardo Fiamozzi",65,63
364779,1,5,"Salomon Nirisarike",63,49
364813,1,8,"Samuel Asamoah",64,58
364826,1,8,"Luigi Vaccaro",62,54
365244,1,4,"Mathias Schils",62,48
365245,1,26,"Edmilson Junior",71,59
365531,1,2,"Giulio Sanseverino",64,59
365624,2,24,"Federico Barba",71,51
365666,1,7,"Adam Campbell",62,58
365672,1,38,"Sofiane Boufal",78,56
369742,1,86,"Jackson Irvine",61,51
369788,1,18,"Ibrahim Amadou",68,52
369800,1,85,"Victor Romero Rodriguez",76,58
369859,1,2,"Eddy Israfilov",69,53
371538,2,13,"Michael Olaitan",69,60
375732,1,8,"Iver Fossum",70,47
375782,1,5,"Bruno Alves",64,53
375783,1,34,"Luis Rocha",65,59
375790,1,1,"Joao Pedro",66,59
376780,1,2,"Hanan Maman",60,36
380949,1,32,"Igor Stefanovic",68,350
384142,1,8,"Amin Affane",65,58
384144,1,61,"Mark O'Hara",60,56
384343,1,1,"Haris Hajradinovic",63,47
384374,1,36,"Luis Hernandez",74,43
384376,1,78,"Renato Steffen",72,55
384407,1,2,"Saleh Al-Shehri",61,64
384413,1,70,"Ruben Garcia",74,60
384446,1,32,"Thom Haye",70,55
385273,1,19,"Pawel Stolarski",63,53
385299,1,23,"Tiago Mesquita",65,46
385437,1,5,"Serge Gnabry",70,50
387499,1,3,"Gilberto Junior",69,60
387723,1,17,"Filip Markovic",65,51
387727,1,11,"Milos Jojic",75,52
388025,1,9,"Chris Philipps",62,47
388456,1,12,"Scott Brown",54,58
388514,1,17,"Goncalo Paciencia",71,50
388522,1,6,"Fabio Martins",72,53
388523,1,4,"Andre Silva",70,53
388532,1,28,"Ivo Rodrigues",72,55
388728,1,1,"Konrad Kaczmarek",58,55
388793,1,5,"Daniel Lopez",63,46
388894,1,1,"Ryan McLaughlin",61,56
388903,1,4,"Haris Tabakovic",59,51
389202,2,26,"Wanderson",71,63
389845,1,44,"Joshua Brenet",72,59
390669,1,15,"Tony Dingwall",59,58
391038,1,45,"Garcia Tena",60,47
391041,1,43,"Sam Nicholson",65,48
391058,1,48,"Jose Gaya",80,53
391064,1,17,"Neal Maupay",70,52
391516,1,2,"Romario",65,43
393232,1,12,"Phillip Roberts",65,59
393272,1,40,"Blair Spittal",64,52
393287,1,70,"Martin Konczkowski",64,65
393337,1,30,"Jonathan Sabbatini",60,45
393720,1,19,"Fahd Aktaou",62,50
394462,1,2,"Hany Mukhtar",70,55
394472,1,11,"Benjamin Kololli",62,49
394824,1,4,"Salvador Ichazo",70,351
394825,1,38,"Emiliano Velazquez",74,55
395114,1,1,"Luwagga Kizito",63,50
395154,1,24,"Alen Halilovic",77,60
395422,1,3,"Gyliano van Velzen",62,56
395510,1,1,"Bruno Mendes",70,53
396526,1,9,"Ruben Blanco",70,350
396757,1,1,"Tyler Boyd",65,50
396884,1,2,"Denis Streker",63,65
396888,1,27,"Alex Harris",62,53
396912,1,13,"Albert Rafetraniaina",62,66
396929,1,33,"Sheldon Bateau",68,58
397019,1,28,"Otavio",76,57
399549,1,30,"Raman Chibsah",68,38
400133,1,7,"Kieran MacDonald",60,49
400625,1,1,"Vincenzo Grifo",73,52
400957,1,3,"Gaetano Monachello",66,68
400962,1,24,"Clarck Nsikulu",68,59
401004,1,6,"Jordi Vanlerberghe",64,63
401095,1,4,"Rodrigo Aguirre",67,39
401343,2,24,"Stipe Perica",70,63
402419,1,55,"Przemyslaw Frankowski",66,53
402765,1,18,"Billy King",64,50
402975,2,67,"Jean-Paul Boetius",75,56
403003,1,66,"Ahmed Hassan Koka",76,62
406257,1,60,"Nacho Martinez",75,58
406283,1,10,"Ezgjan Alioski",52,60
406330,1,19,"Bruno Nazario",65,57
406505,1,25,"Pawel Dawidowicz",65,50
407118,1,1,"John Herron",57,58
407308,1,1,"Adam Morgan",64,46
407747,1,12,"Christopher Dilo",58,290
407765,1,21,"Alexander Djiku",60,48
407786,1,2,"Pablo Hervias",69,52
407970,1,14,"Marcin Cebula",57,46
408104,1,1,"Christos Donis",65,46
408981,1,2,"Craig Thomson",53,62
408986,1,7,"Timon Wellenreuther",67,341
408994,1,1,"Alex Portillo",54,52
409000,1,4,"Kevin Tapoko",63,57
409003,1,3,"Abdoulaye Keita",60,54
409005,1,5,"Hector Hernandez",69,54
409161,1,15,"Clinton Njie",69,52
409193,1,67,"Issiaga Sylla",68,56
409812,1,1,"Isaac Donkor",62,38
409816,2,9,"Mahamadou-Naby Sarr",67,45
410015,1,29,"Todd Kane",69,58
410017,1,7,"Donervon Daniels",65,60
410141,1,9,"Aidan Connolly",61,63
410160,2,4,"Julien Vercauteren",66,60
410359,1,16,"Declan John",69,48
410361,1,1,"Craig Murray",53,53
410424,1,3,"Borja Lopez",71,67
410653,1,13,"Tim Hoelscher",68,51
410656,1,16,"Pablo Insua",74,44
411207,1,5,"Craig Moore",54,54
411616,1,5,"Erik Moran",70,58
411617,1,105,"Aymeric Laporte",83,45
412056,1,16,"Seweryn Michalski",56,46
412708,1,25,"Richairo Zivkovic",69,43
412762,1,3,"Matias Kranevitter",76,45
412981,1,67,"Radoslaw Murawski",67,54
413155,2,39,"Martin Angha",65,58
413557,2,58,"Anthony Martial",80,51
414208,1,2,"Adam King",57,55
414232,1,33,"Ridgeciano Haps",70,55
414245,1,26,"Federico Bernardeschi",77,64
414552,1,4,"Karol Angielski",59,57
414788,1,91,"Gianluca Pegolo",73,357
414792,2,89,"Andrea Dossena",78,143
414794,1,17,"Young-Pyo Lee",79,114
414854,1,29,"Riccardo Gagliolo",71,50
414856,1,33,"Gaetano Letizia",72,56
415024,1,16,"Roberto Crivello",68,46
415113,1,10,"Matteo Mancosu",71,51
415308,1,3,"Luca Bittante",67,48
415500,1,26,"Mirko Gori",66,55
415501,1,21,"Luca Paganini",65,42
415539,1,11,"Matteo Politano",69,48
416175,1,14,"Jose Sa",75,371
416409,1,1,"German",62,305
417068,1,21,"Nathan Ake",72,50
417756,1,15,"Coll Donaldson",61,61
417759,1,1,"Michael Rose",55,59
417818,1,63,"Danny Bakker",69,45
418105,1,49,"Kevin Vandendriessche",69,56
418137,1,27,"Arthur Masuaku",75,39
419136,1,67,"Craig Slater",62,54
419196,1,3,"Tyias Browning",67,51
419207,1,72,"John Souttar",64,58
419238,1,17,"Konstantinos Rougalas",64,50
419681,1,19,"Abdul Aziz Tetteh",67,60
419765,1,52,"Conor Newton",63,53
419791,1,57,"Gege",71,53
420209,1,10,"Adam Drury",57,53
420224,1,90,"Ali Ghazal",77,55
420568,1,33,"Diego Llorente",73,47
420720,1,4,"Jung-Bin Park",63,49
420731,1,1,"Gautier Lloris",63,59
420867,1,29,"Romain Philippoteaux",72,55
421387,1,24,"Juwon Oshaniwa",60,64
421441,1,1,"Aristote N'Dongala",60,55
421778,1,2,"Kukula",62,41
421785,1,4,"Andre Auras",58,46
421786,2,41,"Mario Lemina",76,60
421797,1,1,"David Crespo",59,62
421995,1,33,"Toze",75,71
422117,1,26,"Sven Nieuwpoort",62,56
422121,1,64,"Joris van Overeem",71,52
422127,1,2,"Alexander Cristovao",61,49
422128,1,19,"Jaroslav Navratil",66,55
422273,1,50,"Xandro Schenk",63,52
422281,1,2,"Fakhreddine Ben Youssef",62,63
422404,1,1,"Thomas Goddeeris",53,69
422412,1,33,"Samuel Afum",62,54
422413,1,28,"Jordan Rolly Botaka",67,64
422685,1,57,"Bruno Fernandes",77,63
422808,1,40,"Joao Afonso",68,54
422812,1,29,"Tiago Silva",72,46
423024,1,15,"Jhon Murillo",67,48
423058,1,27,"Wylan Cyprien",67,57
423190,1,15,"Jimmy Cabot",69,62
423207,1,4,"Ashour El Takky",62,53
423223,1,17,"Simone Scuffet",72,352
423631,1,2,"Marian Sarr",67,51
424128,1,15,"Michael Heylen",69,62
424129,1,29,"Leander Dendoncker",75,56
424130,2,20,"Richard Ofori",68,50
424132,1,3,"Mostafa Shebeita",62,53
424391,1,14,"Corentin Fiore",68,63
424392,1,18,"Michael Ngoo",64,56
424875,1,2,"Bruno Petkovic",67,59
424879,1,65,"Sven van Beek",77,43
424918,1,48,"Antoine Conte",72,61
425251,1,10,"Ryan Edwards",60,56
425255,1,37,"Calum Chambers",72,56
425426,1,1,"Joao Rodriguez",60,56
425457,1,6,"Anthony Biekman",60,66
425595,1,12,"Eduard Campabadal",68,58
425950,1,3,"Abdellah Zoubir",59,62
425962,1,32,"Niklas Stark",72,60
425963,1,70,"Max Meyer",79,58
425985,1,38,"Nemanja Radoja",77,52
425988,1,4,"Marko Poletanovic",69,68
426005,1,12,"Aleksandar Kovacevic",63,57
426174,1,26,"Steeven Willems",65,57
426202,2,41,"Divock Origi",76,70
426359,1,30,"Stanislav Kritsyuk",77,386
426553,1,1,"Guy N'Gosso",65,47
426612,1,32,"Cheikh Ndoye",76,58
426633,1,1,"Charles-Elie Leprevotte",57,35
426670,1,26,"Pablo Martinez",66,68
426709,1,26,"Moussa Marega",76,56
426873,2,44,"Gaetan Bussmann",73,63
426878,1,22,"Guido Milan",68,63
426880,1,17,"Gnaly Maxwell Cornet",72,58
426892,2,65,"Hamari Traore",75,56
427061,1,11,"Jozo Simunovic",66,38
427062,2,30,"Tin Jedvaj",75,60
427161,1,24,"Marko Maric",65,337
427438,1,53,"Hector Bellerin",77,61
427439,1,58,"Leo Itaperuna",73,55
427850,1,7,"Jens Streutker",63,50
427855,1,6,"Remi Walter",68,57
427893,1,34,"Jozabed",72,48
427980,1,3,"Brice Ntambwe",64,49
427984,1,1,"Felitciano Zschusschen",64,51
428063,2,56,"Lucas Souza",67,51
428672,1,18,"Alex Telles",77,58
428947,1,44,"Santi Mina",75,54
429224,1,2,"Pepe",63,59
429265,2,26,"Kingsley Coman",78,21
429655,1,77,"Kamil Sylwestrzak",67,49
429657,1,22,"Vanja Markovic",60,51
429659,1,2,"Ivan Markovic",55,53
429845,1,2,"Damian Garbacik",51,56
429847,1,31,"Frank Adu Kwame",64,53
429848,1,47,"Kornel Osyra",63,63
429870,1,46,"Adam Deja",62,56
429871,1,6,"Marcin Flis",58,58
429880,1,55,"Takuya Murayama",66,49
429893,1,48,"Dani Quintana",69,46
429899,1,2,"Tomasz Kowalski",49,52
429914,1,16,"Kamil Dankowski",57,49
429986,1,8,"Matias Malvino",57,46
429988,1,45,"Diego Laxalt",73,49
430429,1,17,"Greg Docherty,17",53,60
430433,1,1,"Alex Henshall",60,47
430615,1,5,"Elroy Pappot",62,56
430995,1,4,"Gjoko Zajkov",67,63
431589,1,24,"Stephen Buyl",66,55
432040,1,21,"DeAndre Yedlin",71,51
432217,1,9,"Branislav Ninaj",64,54
432389,1,1,"Daniel De Silva",60,49
432411,1,4,"Maciej Krakowiak",59,294
432418,1,1,"Oumar Diaby",56,54
432421,1,12,"Isaiah Brown",67,51
432447,1,1,"Stephan Raheriharimanana",58,54
432463,2,11,"Zakaria Bakkali",76,61
432470,1,1,"Timo Plattel",61,310
432591,2,50,"Ricardo Horta",74,47
432825,1,27,"Jonatan Straus",64,57
432950,1,8,"Angel Correa",77,56
433311,1,69,"Dani Garcia",74,51
433627,1,18,"Mateusz Cichocki",61,54
433628,1,1,"Kamil Kurowski",73,61
433662,1,21,"Dominik Sadzawicki",57,51
433675,1,31,"Bartosz Kapustka",69,51
433756,1,1,"Jakub Wrobel",51,55
433760,1,3,"Damian Ciechanowski",53,41
433951,1,9,"Stefan Lex",69,57
434259,1,1,"Marius Gersbeck",64,319
434265,1,2,"Romain Achilli",58,50
434325,1,31,"Thomas",74,49
434404,1,32,"Gonzalo Escalante",73,52
434778,1,34,"Ivailo Chochev",70,56
435214,1,60,"Uros Spajic",75,57
435669,1,25,"Marcos Lopes",73,56
435683,1,1,"Benedikt Saller",65,51
435684,1,1,"Boris Radunovic",59,296
435902,1,5,"Joao Camacho",62,69
435960,1,12,"Hervin Ongenda",69,61
436036,1,1,"Daniel Amartey",71,62
436553,1,9,"Lasha Dvali",66,56
437329,1,1,"Mbwana Samata",69,51
438167,1,20,"Baptiste Guillaume",68,50
438320,1,4,"Simon van Zeelst",57,52
438456,1,5,"Rade Krunic",67,59
438507,1,5,"Federico Di Francesco",67,42
438572,1,12,"Simon Gustafson",72,45
438780,1,14,"Alexander Fransson",69,49
438787,1,1,"Luke Johnston",51,46
439148,1,30,"Morten Thorsby",67,57
439366,1,2,"Abdoulaye Toure",64,48
439368,1,7,"Jean-Charles Castelletto",64,63
439369,1,43,"Ryan Christie",66,49
439739,1,1,"Jasper van der Heyden",56,54
439933,1,15,"Cristian Ceballos",69,46
440330,1,6,"Alexander Soerloth",65,58
440404,1,9,"Eamonn Brophy",58,59
441164,1,20,"Kaan Ayhan",71,58
441166,1,1,"Ahmet Ozcan",50,53
441173,1,1,"Alassane Diallo",62,57
441302,1,7,"Anton Mitryushkin",64,320
441441,1,5,"Ager Aketxe",74,64
441871,1,12,"Benjamin Bourigeaud",65,62
441883,1,15,"Gaston Pereiro",75,54
442575,1,1,"Robin Szarka",60,45
442729,1,2,"Yannick Cortie",60,53
442735,1,36,"Anice Badri",68,48
443002,1,1,"Lassina Toure",64,46
443518,1,4,"Filip Krovinovic",68,47
443966,1,26,"Jeremy Toljan",70,56
443967,1,7,"Craig Storie",56,54
443987,1,1,"Damian Kugiel",60,57
444000,1,39,"Steven Moreira",71,57
444186,1,13,"De Amo",65,58
444187,1,20,"Shadrach Eghan Kwesi,20",70,49
445226,1,29,"Jean-Philippe Gbamin",67,56
445509,1,1,"Euan Sparks",51,63
445510,1,24,"Jordan McGhee",60,71
445511,1,26,"Liam Lindsay",59,49
445515,1,17,"Darren Lyon",56,52
445856,1,2,"Wesley Said",66,58
445868,1,3,"Fares Bahlouli",70,44
445873,1,34,"Brandon Mechele",73,56
445907,1,10,"Varela",71,64
445908,1,1,"Jose Caro",66,53
446266,2,38,"Mario Pasalic",72,64
446525,1,2,"Josu",56,42
447084,1,69,"Niklas Suele",79,58
447107,1,4,"Adrien Hunou",65,44
447413,1,2,"Daryl Werker",62,55
447417,1,4,"Romain Dessarzin",53,39
447455,1,26,"Francois Marquet",64,53
447488,1,13,"Alex Ferrari",67,50
448321,2,33,"Matteo Fedele",67,62
448540,1,3,"Sehrou Guirassy",67,51
448805,1,33,"Christian Mathenia",72,355
448806,1,5,"Sebastian Kerk",68,47
448810,1,7,"Cameron Kerr",55,47
448811,1,28,"Robbie Muirhead",62,63
448812,1,35,"Greg Kiltie",58,47
448851,1,2,"Armin Alesevic",52,53
448859,1,4,"Mijat Gacinovic",66,54
449205,1,33,"Darnell Fisher",59,56
449229,1,1,"N'Diaye Djiby",61,44
449232,1,31,"Andreas Christensen",72,44
449233,1,2,"Nicolas Rommens",58,54
449241,1,24,"Adnan Januzaj",75,55
449276,1,9,"Tortol Lumanza Lembi",62,49
449484,1,37,"Xabi Irureta",75,382
449492,1,61,"Ander Capa",73,54
449494,1,19,"Jon Errasti",73,57
449666,1,3,"Jemerson",77,54
450002,1,36,"Wallace",74,58
450003,1,3,"Georgemy",63,315
450005,1,3,"Vinicius Araujo",72,52
450011,1,26,"Anderson Talisca",77,59
450292,1,1,"Alef",68,48
450293,1,2,"Cesar",67,42
450493,1,64,"Birama Ndoye",69,44
450708,1,17,"Peet Bijen",65,49
450740,1,23,"Karol Mackiewicz",65,55
450742,1,48,"Bartlomiej Dragowski",71,356
450812,1,2,"Federico Andrada",68,41
450976,1,31,"Yannick Gerhardt",75,50
450980,1,58,"Timo Werner",74,50
451333,1,2,"Haxhi Neziraj",60,49
451335,1,37,"Edmilson Fernandes",67,60
451941,1,1,"Unai Garcia",65,66
451980,1,2,"Mike Kleiber",53,46
451982,1,26,"Cedric Brunner",60,50
451983,1,28,"Shani Tarashaj",68,55
452243,1,8,"Burgui",70,46
452269,1,1,"Lucas Evangelista",71,59
453324,1,3,"Samir",73,61
453973,1,21,"Giorgi Chanturia",71,65
458324,1,2,"Matt Miazga",72,53
458660,1,4,"Michele Fornasier",66,47
458806,1,46,"Naser Aliji",68,63
458808,1,1,"Ferid Matri",56,50
458810,1,3,"Marco Franin",53,42
459000,1,7,"Alexander Hack",65,32
459493,1,6,"Kazuki Nagasawa",70,37
459499,1,18,"Yoshinori Muto",74,59
459658,1,5,"Ruslan Malinovsky",71,52
459659,1,1,"Volodymyr Koval",58,49
459662,1,1,"Volodymyr Tanchyk",55,58
460004,1,6,"Dario Melnjak",64,46
460632,1,15,"Joshua Kimmich",74,60
460635,1,5,"Christopher Teichmann",56,44
461356,1,1,"Julian Green",68,53
461357,1,5,"Alessandro Schoepf",72,53
462004,2,32,"Rico Strieder",67,55
462085,1,3,"Collins Fai",68,46
462608,1,19,"Kevin Bua",60,38
462944,1,8,"Francesco Ruberto",59,291
462945,1,15,"Ming Yang Yang",56,52
463301,2,29,"Sergej Milinkovic-Savic",75,47
463529,1,7,"Patryk Mikita",61,57
463803,1,2,"Janis Ikaunieks",65,56
463806,1,18,"Dawid Kudla",64,322
463810,1,23,"Michal Koj",61,75
463823,1,4,"Sebastian Bartlewski",53,47
463834,1,4,"Patrick Dytko",57,48
463843,1,2,"Bartlomiej Smuczynski",59,60
463925,1,1,"Korneliusz Sochan",52,44
463950,1,1,"Piotr Zemlo",55,53
463957,1,9,"Jakub Wrabel",52,257
464486,1,3,"Enes Unal",69,56
464500,1,19,"Michael Heinloth",68,64
464621,1,1,"Jakub Lukowski",58,60
464665,1,1,"Norman Peyretti",56,50
465399,1,15,"Vinicius",67,46
465568,1,25,"Kamil Mazek",64,55
465614,1,3,"Guillermo Varela",68,66
465628,2,48,"Wesley Hoedt",75,57
465724,1,2,"Sander Coopman",65,47
465726,1,16,"Nikola Storm",68,52
465728,1,5,"Tuur Dierckx",70,53
465730,1,9,"Boli Bolingoli-Mbombo",68,58
465746,1,21,"Pieter Gerkens",68,54
465750,1,33,"Timothy Castagne",71,63
465752,1,1,"Mohamed Daf",63,58
465797,1,10,"Pawel Moskwik",62,55
465828,1,11,"Damian Szymanski",54,64
465924,1,9,"Karim Azamoum",64,52
465960,1,45,"Youri Tielemans",76,50
465963,1,2,"Oswal Alvarez",63,41
466113,1,1,"Jari Vandeputte",61,39
466117,1,7,"Sebastien Locigno",65,59
466132,2,20,"Theo Bongonda",72,58
466143,1,26,"Mohamed Larbi",70,54
466157,1,3,"Gilles Dewaele",57,52
466203,1,36,"Renaud Emond",69,58
466260,1,10,"Souleymane Baba Diomande",58,40
466294,1,3,"Franck Hery",59,52
466308,1,39,"Cedric Yambere",68,57
466357,1,51,"Marcel Tisserand",72,63
466430,1,37,"Jessy Pi",66,55
466439,1,3,"Mike Maignan",66,331
466443,1,22,"Pierre Bourdin",64,38
466480,1,26,"Faycal Rherras",64,49
466482,2,4,"Allan Saint-Maximin",66,45
466484,1,1,"Jonathan Benteke",62,57
466501,1,4,"Florent Stevance",64,59
466589,1,8,"Yohan Boli",67,52
466623,1,1,"Marin Jakolis",56,46
466672,1,31,"Jefferson Lerma",72,57
466832,1,30,"Lucas Woudenberg",67,43
466834,1,10,"Joey Sleegers",67,68
466843,1,55,"Kyle Ebecilio",72,51
466854,1,53,"Joost van Aken",71,47
466861,1,27,"Sean Klaiber",68,70
466880,1,13,"Krisztian Adorjan",64,51
466884,1,18,"William Troost-Ekong",67,47
466889,1,2,"Seydina Diarra",60,48
466890,1,32,"Alireza Jahanbakhsh",71,47
466892,1,2,"Ulysse Diallo",67,49
467022,1,32,"Vincent Janssen",77,62
467024,1,34,"Hidde Jurjus",68,343
467027,1,5,"Dean Koolhof",66,66
467052,1,2,"Alec Luyckx",57,43
467053,1,1,"Jinty Caenepeel",61,45
467056,1,16,"Everon Pisas",61,58
467316,1,7,"Sebastian Bonecki",57,43
467318,1,1,"Laszlo Kleinheisler",67,44
467354,1,4,"Kenedy",72,64
467466,1,5,"Kevin Vermeulen",62,58
467467,1,6,"Elso Brito",62,58
467478,1,2,"Danzell Gravenberch",62,44
467479,1,41,"Riechedly Bazoer",77,53
467480,1,52,"Bas Kuipers",67,62
467485,1,5,"Abdelmalek El Hasnaoui",63,52
467486,1,24,"Moses Simon",73,54
467488,1,21,"Vincent Vermeij",67,51
467494,1,11,"Farshad Noor",65,60
467495,1,46,"Jorrit Hendrix",75,53
467499,1,4,"Mohamed Rayhi",66,58
467511,1,1,"Dario Tanda",63,51
467513,1,12,"Kristopher Vida",64,50
467521,1,11,"Jari Oosterwijk",65,58
467689,1,93,"Youssouf Sabaly",73,54
468931,1,26,"Thomas Lemar",74,60
469216,1,1,"Tijane Reis",59,56
469277,1,4,"Marc Klok",56,53
469282,1,1,"Cihat Celik",60,50
469285,1,10,"Ingo van Weert",60,55
469296,1,63,"Danny Williams",61,47
469318,1,5,"Kyle Jacobs",56,38
469523,1,1,"Gary Oliver",54,37
469528,1,5,"Oded Gavish",61,48
469700,1,43,"Jonathan Glao Tah",76,49
469701,1,27,"Mahmoud Dahoud",73,53
469705,1,7,"Stefan Kutschke",65,55
469763,1,19,"Kenan Karaman",68,54
469764,1,27,"Levin Mete Oztunali",72,63
469804,1,23,"Kenny Tete",76,51
469852,1,45,"Nabil Fekir",79,61
469939,1,8,"Liam Henderson",58,60
469957,1,1,"Liam Gordon",52,48
470003,1,4,"Conor Brennan",51,252
470022,1,13,"Jack Leitch",59,54
470026,1,4,"Dominic Thomas",55,48
470301,1,7,"Joao Novais",60,46
470305,1,27,"Anderson Esiti",72,56
470337,1,18,"Joao Gois",67,48
470361,1,8,"Miguel Vieira",65,49
470362,1,13,"Vasco Rocha",66,43
470370,1,40,"Kuca",73,54
470412,1,11,"Paul Willis",55,50
470416,1,8,"Alex Kakuba",63,53
470499,1,25,"Nelson Barbosa",67,44
470503,1,10,"Mica",64,47
470521,1,14,"Nuno Rocha",66,52
470539,2,83,"Jean Michael Seri",76,58
470541,1,23,"Leandro Silva",69,50
470546,1,27,"Helder Tavares",66,48
470720,1,1,"Ben Richards-Everton",57,51
470806,1,6,"Nurio",65,45
470807,1,44,"Hugo Basto",70,61
470814,1,2,"Erivaldo",62,57
470836,1,1,"Clesio Bauque",65,62
470868,1,32,"Jose Mauri",72,48
473822,1,8,"Craig Wighton",57,49
473851,1,7,"Joachim Eickmayer",63,50
473852,1,73,"Corentin Tolisso",76,54
473853,2,54,"Jordan Amavi",75,58
473855,1,39,"Georges N'Koudou",75,50
473857,1,1,"Zana Allee",65,63
473858,1,14,"Cedric Hountondji",69,57
473859,1,13,"Damien Dussaut",64,60
473873,1,11,"Ricardo Gomes",70,42
473937,1,2,"David Holman",63,47
474102,1,14,"Claude Goncalves",68,62
474131,1,24,"Henrique Dourado",74,45
474448,1,27,"Antonio Sanabria",75,58
474589,1,47,"Jose Gimenez",81,52
474658,1,1,"Alvaro Garcia",64,48
474668,1,2,"Roberto Chen",68,54
474671,1,1,"Bobley Anderson",68,44
474672,1,54,"Samuel Garcia",78,48
474673,1,7,"Johan Mojica",74,59
474680,1,55,"Federico Nicolas Cartabia",74,50
474682,1,59,"Djavan",75,43
474736,1,53,"Marcelo Goiano",72,56
476766,1,72,"Filipe Ferreira",71,57
